officeCode,schoolCode,schoolName
Q10,8531025,양산초등학교
Q10,8641027,어란진초등학교
Q10,8641028,어란진초등학교어불분교장
Q10,8671018,엄다초등학교
Q10,8490057,여남고등학교
Q10,8511015,여남중학교
Q10,8511083,여남초등학교
Q10,8511209,여남초등학교연도분교장
Q10,8511031,여도중학교
Q10,8511102,여도초등학교
Q10,8511010,여선중학교
Q10,8511025,여수개도중학교
Q10,8490058,여수고등학교
Q10,8490177,여수공업고등학교
Q10,8511004,여수구봉중학교
Q10,8511044,여수구봉초등학교
Q10,8511046,여수남산초등학교
Q10,8511035,여수남초등학교
Q10,8511033,여수동초등학교
Q10,8511008,여수문수중학교
Q10,8511048,여수문수초등학교
Q10,8511036,여수미평초등학교
Q10,8511042,여수봉산초등학교
Q10,8511050,여수부영초등학교
Q10,8511037,여수북초등학교
Q10,8511181,여수삼일중학교
Q10,8511032,여수서초등학교
Q10,8490411,여수석유화학고등학교
Q10,8511200,여수송현초등학교
Q10,8511051,여수신월초등학교
Q10,8511049,여수양지초등학교
Q10,8490189,여수여명학교
Q10,8511045,여수여문초등학교
Q10,8490059,여수여자고등학교
Q10,8511006,여수여자중학교
Q10,8511194,여수웅천중학교
Q10,8490212,여수정보과학고등학교
Q10,8511027,여수종고중학교
Q10,8511038,여수종고초등학교
Q10,8511097,여수좌수영초등학교
Q10,8490096,여수중앙여자고등학교
Q10,8511029,여수중앙여자중학교
Q10,8511034,여수중앙초등학교
Q10,8511003,여수중학교
Q10,8511039,여수진남초등학교
Q10,8490286,여수충무고등학교
Q10,8511047,여수한려초등학교
Q10,8490374,여수해양과학고등학교
Q10,8490215,여수화양고등학교
Q10,8490097,여양고등학교
Q10,8511030,여양중학교
Q10,8490060,여천고등학교
Q10,8511009,여천중학교
Q10,8511057,여천초등학교
Q10,8681030,염산초등학교
Q10,8681064,염산초등학교낙월분교장
Q10,8531023,영강초등학교
Q10,8490062,영광고등학교
Q10,8490428,영광공업고등학교
Q10,8681006,영광군남중학교
Q10,8681010,영광대마중학교
Q10,8681007,영광백수중학교
Q10,8681008,영광염산중학교
Q10,8681071,영광옥당중학교
Q10,8490305,영광전자고등학교
Q10,8681017,영광중앙초등학교
Q10,8681004,영광중학교
Q10,8681015,영광초등학교
Q10,8681009,영광홍농중학교
Q10,8591034,영남초등학교
Q10,8490325,영산고등학교
Q10,8490098,영산성지고등학교
Q10,8531017,영산중학교
Q10,8531005,영산포여자중학교
Q10,8531022,영산포초등학교
Q10,8490063,영암고등학교
Q10,8651008,영암금정중학교
Q10,8490064,영암낭주고등학교
Q10,8651005,영암낭주중학교
Q10,8651009,영암도포중학교
Q10,8651011,영암미암중학교
Q10,8651010,영암서호중학교
Q10,8490099,영암여자고등학교
Q10,8651015,영암여자중학교
Q10,8651004,영암중학교
Q10,8651016,영암초등학교
Q10,8490100,영흥고등학교
Q10,8501014,영흥중학교
Q10,8490101,예당고등학교
Q10,8601013,예당중학교
Q10,8601032,예당초등학교
Q10,8511213,예울초등학교
Q10,8661055,오룡중학교
Q10,8661051,오룡초등학교
Q10,8571014,오산초등학교
Q10,8711017,오산초등학교
Q10,8711018,오산초등학교금호도분교장
Q10,8551006,옥곡중학교
Q10,8551026,옥곡초등학교
Q10,8490102,옥과고등학교
Q10,8571006,옥과중학교
Q10,8571012,옥과초등학교
Q10,8551025,옥룡북초등학교
Q10,8551024,옥룡초등학교
Q10,8641031,옥천초등학교
Q10,8631020,옴천초등학교
Q10,8490065,완도고등학교
Q10,8490066,완도금일고등학교
Q10,8701015,완도보길중학교
Q10,8490151,완도수산고등학교
Q10,8701014,완도신지중학교
Q10,8701004,완도여자중학교
Q10,8701017,완도중앙초등학교
Q10,8701003,완도중학교
Q10,8701016,완도초등학교
Q10,8531026,왕곡초등학교
Q10,8521059,외서초등학교
Q10,8651033,용당초등학교
Q10,8561019,용면초등학교
Q10,8581017,용방초등학교
Q10,8621021,용산초등학교
Q10,8601016,용정중학교
Q10,8641013,우수영중학교
Q10,8641040,우수영초등학교
Q10,8661028,운남초등학교
Q10,8511177,웅천초등학교
Q10,8581018,원촌초등학교
Q10,8490578,월광기독학교
Q10,       ,월광기독학교(중)
Q10,8521053,월등초등학교
Q10,8561016,월산초등학교
Q10,8671022,월야초등학교
Q10,8691021,월평초등학교
Q10,8621026,유치초등학교
Q10,8601028,율어초등학교
Q10,8511012,율촌중학교
Q10,8511067,율촌초등학교
Q10,8511069,율촌초등학교상봉분교장
Q10,8490192,은광학교
Q10,8711009,의신중학교
Q10,8711019,의신초등학교
Q10,8711050,의신초등학교모도분교장
Q10,8711021,의신초등학교접도분교장
Q10,8611023,이양초등학교
Q10,8551099,이음학교
Q10,8661017,일로동초등학교
Q10,8661015,일로초등학교
Q10,8661016,일로초등학교청망분교장
Q10,8490377,임자고등학교
Q10,8721025,임자남초등학교
Q10,8721010,임자중학교
Q10,8721024,임자초등학교
Q10,8571013,입면초등학교
Q10,8721007,자은중학교
Q10,8721026,자은초등학교
Q10,8631024,작천초등학교
Q10,8621024,장동초등학교
Q10,8721016,장산중학교
Q10,8721044,장산초등학교
Q10,8490103,장성고등학교
Q10,8691008,장성남중학교
Q10,8691043,장성백암중학교
Q10,8691011,장성삼서중학교
Q10,8691014,장성성산초등학교
Q10,8691005,장성여자중학교
Q10,8691013,장성중앙초등학교
Q10,8691004,장성중학교
Q10,8490458,장성하이텍고등학교
Q10,8691010,장성황룡중학교
Q10,8651027,장천초등학교
Q10,8621025,장평초등학교
Q10,8490067,장흥고등학교
